Category,DataSet,Site,Method,YR,MO,Transect,Depth(m),Cover
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1994,Feb,II,3,2.95693527080581
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1994,Feb,III,3,2.70769230769231
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1994,Feb,IV,3,4.34500442086649
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1994,Feb,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,I,3,3.37876379690949
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,II,3,4.63770419426048
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,III,3,3.99304078014184
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,IV,3,11.3944739168877
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,V,3,2.80364444444444
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,VI,3,4.15302428256071
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,VII,3,0.244234234234234
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,VIII,3,1.30710455764075
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,X,3,0.377567567567567
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1995,Jul,XI,3,0.052836879432624
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,I,3,3.59397590361446
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,II,3,9.49227373068432
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,III,3,5.56853084775854
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,IV,3,5.03315508021391
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,V,3,2.49312169312169
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,VI,3,6.65471447543161
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,VII,3,0.22922192749779
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,X,3,0.120239680426099
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Jan,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,I,3,1.48342269883825
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,II,3,3.35358255451713
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,IV,3,7.56267921146953
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,VI,3,3.34768888888889
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,VII,3,0.991423519009726
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,IX,3,0.237880794701987
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1997,Oct,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,I,3,2.41443994601889
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,II,3,0.948183041722746
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,IV,3,8.719293598234
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,VI,3,3.49304812834225
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,VII,3,0.590716180371353
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,VIII,3,0.238258575197889
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,X,3,0.21194885361552
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,1998,Mar,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,I,3,0.867511111111111
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,II,3,5.10806878306878
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,IV,3,5.22982222222222
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,VI,3,5.9072
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2000,May,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,I,3,0.61336032388664
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,II,3,2.99595141700405
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,IV,3,0.883534136546185
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,VI,3,4.95387339530766
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,VII,3,1.79023297491039
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2001,Feb,XI,3,0.744786096256685
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,I,3,0.713138038171327
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,II,3,3.13045595396193
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,IV,3,1.95166444740346
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,VI,3,8.78869319417265
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2002,Mar,XI,3,1.59419720767888
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,I,3,1.63901709401709
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,II,3,1.53419299376746
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,IV,3,1.05248500428449
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,VI,3,6.67135207496654
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2003,Mar,XI,3,1.46053691275168
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,I,3,1.77198917456022
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,II,3,0.457961208840775
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,IV,3,7.50510067114094
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,VI,3,4.27349978098993
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,I,3,2.00498158977691
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,II,3,1.325877763329
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,IV,3,6.16408573928259
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,VI,3,6.65557696424749
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,I,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,II,3,2.23404623028732
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,IV,3,3.19521837390583
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,VI,3,7.16229648671808
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,X,3,0.282301845819761
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,I,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,II,3,2.3332769569647
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,III,3,0.401846601082977
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,IV,3,4.10223866841903
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,VI,3,4.89320192034339
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,X,3,0.421790557764862
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,I,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,II,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,IV,3,2.15136
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,VI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,VIII,3,10.872128
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,I,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,II,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,IV,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,I,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,II,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,IV,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VIII,3,8.68416
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,I,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,XI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,II,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,IV,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,V,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,VI,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,IX,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,I,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,II,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,III,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,IV,3,2.170368
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,VI,3,6.784832
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,VII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,VIII,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,IX,3,0.228864
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,X,3,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,XI,3,0.19072
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,I,2,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,II,2,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,III,2,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,IV,2,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,IX,2,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,V,2,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,VI,2,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,VII,2,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,VIII,2,4.845632
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,X,2,0
Massive,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,XI,2,0
Millepora,4x5,Uva,Cuadrants,2018,Aug,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2017,Apr,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2016,Apr,Photo,,0
Millepora,4x5,Uva,Cuadrants,2015,Aug,Photo,,0
Millepora,4x5,Uva,Cuadrants,2015,Aug,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2014,Aug,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2010,Mar,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2007,Jul,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2006,Mar,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2005,Mar,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2004,Mar,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2003,Mar,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2002,Mar,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2001,Feb,Drawn,,0
Millepora,4x5,Uva,Cuadrants,2000,May,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1997,Jan,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1995,Jul,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1994,Jan,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1993,Mar,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1992,Feb,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1990,Mar,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1990,Dec,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1989,Feb,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1989,Oct,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1988,Jun,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1987,May,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1986,Jul,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1985,Jan,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1985,Mar,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1985,May,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1985,Jul,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1985,Aug,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1985,Oct,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1984,Jun,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1984,Jul,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1984,Aug,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1984,Sep,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1984,Nov,Drawn,,0
Millepora,4x5,Uva,Cuadrants,1984,Dec,Drawn,,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1980,Dec,I,2,3.97260273972603
Millepora,UvRf-Chains,Uva,UvRf-Chains,1980,Dec,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1980,Dec,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1980,Dec,IV,2,3.97260273972603
Millepora,UvRf-Chains,Uva,UvRf-Chains,1980,Dec,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1980,Dec,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1980,Dec,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1980,Dec,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1980,Dec,VIII,2,1.0958904109589
Millepora,UvRf-Chains,Uva,UvRf-Chains,1980,Dec,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Mar,I,2,4.24657534246575
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Mar,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Mar,III,2,2.19178082191781
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Mar,IV,2,0.303490136570561
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Mar,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Mar,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Mar,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Mar,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Mar,VIII,2,0.547945205479452
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Mar,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Apr,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Apr,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Apr,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Apr,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Apr,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Apr,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Apr,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Apr,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Apr,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Apr,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Oct,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Oct,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Oct,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Oct,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Oct,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Oct,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Oct,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Oct,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Oct,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1983,Oct,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1984,Jul,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1984,Jul,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1984,Jul,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1984,Jul,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1984,Jul,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1984,Jul,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1984,Jul,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1984,Jul,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1984,Jul,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1984,Jul,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Jan,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Jan,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Jan,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Jan,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Jan,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Jan,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Jan,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Jan,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Jan,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Jan,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Aug,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Aug,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Aug,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Aug,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Aug,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Aug,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Aug,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Aug,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Aug,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1985,Aug,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1986,Jan,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1986,Jan,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1986,Jan,III,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1986,Jan,IV,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1986,Jan,IX,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1986,Jan,V,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1986,Jan,VI,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1986,Jan,VII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1986,Jan,VIII,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1986,Jan,X,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1987,May,I,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1987,May,II,2,0
Millepora,UvRf-Chains,Uva,UvRf-Chains,1987,May,III,2,0
